HS10,HS부호,성질통합분류코드명,영문품목명,한글품목명,HS10_int,사용자_상품명,사용자_상품설명
8415102020,8415102020,(공기조절기),Of power consumption not less than 11 kW,소비전력이 11킬로와트 이상인 것,8415102020,소비전력이 11킬로와트 이상인 것,"(공기조절기). 대분류: Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated. 중분류: Air conditioning machines; comprising a motor-driven fan and elements for changing the temperature and humidity, of a kind designed to be fixed to a window, wall, ceiling or floor, self-contained or split-system."
5606001000,5606001000,(기타 섬유사),Gimped yarn,짐프사(Gimped yarn),5606001000,짐프사(Gimped yarn),"(기타 섬유사). 대분류: Yarn and strip and the like of heading no. 5404 or 5405, gimped (other than those of heading no. 5606 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn. 중분류: Yarn and strip and the like of heading no. 5404 or 5405, gimped (other than those of heading no. 5606 and gimped horsehair yarn); chenille yarn (including flock chenille yarn); loop wale-yarn."
3702561000,3702561000,(사진용화합물),Cinematographic film,영화필름,3702561000,영화필름,"(사진용화합물). 대분류: Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised, unexposed. 중분류: Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 35mm (other than of paper, paperboard or textiles)."
2917140000,2917140000,(유기화합물),Maleic anhydride,무수말레산,2917140000,무수말레산,"(유기화합물). 대분류: Acids; polycarboxylic acids, their anhydrides, halides, peroxides and peroxy-acids; their halogenated, sulphonated, nitrated or nitrosated derivatives. 중분류: Acids; acyclic polycarboxylic acids; maleic anhydride."
3301904520,3301904520,(인삼음료),Of red ginseng,홍삼에서 추출한 것,3301904520,홍삼에서 추출한 것,"(인삼음료). 대분류: Oils; essential (concretes, absolutes); concentrates thereof in fats, fixed oils, waxes or the like (obtained by enfleurage or maceration); aqueous distillates, solutions and terpenic by-products thereof; resinoids; extracted oleoresins. 중분류: Oils, essential; concentrates in fats, fixed oils, waxes and the like, terpenic by-products, aqueous distillates and solutions, extracted oleoresins, n.e.c. in heading no. 3301."
7301101000,7301101000,(봉·형강),U type,유(U)형,7301101000,유(U)형,"(봉·형강). 대분류: Iron or steel sheet piling, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel. 중분류: Iron or steel; sheet piling, whether or not drilled, punched or made from assembled elements."
1404200000,1404200000,(기타 식물성 원료 및 연료),Cotton linters,면(綿) 린터(linter),1404200000,면(綿) 린터(linter),(기타 식물성 원료 및 연료). 대분류: Vegetable products not elsewhere specified or included. 중분류: Vegetable products; cotton linters.
8451402000,8451402000,(섬유기계),Bleaching machines,표백기,8451402000,표백기,"(섬유기계). 대분류: Machinery (not of heading no. 8450) for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarn, fabrics or made up articles. 중분류: Machines; for washing, bleaching or dyeing."
6114302000,6114302000,(편물제 의류),Of artificial fibres,재생ㆍ반(半)합성 섬유로 만든 것,6114302000,재생ㆍ반(半)합성 섬유로 만든 것,"(편물제 의류). 대분류: Garments; knitted or crocheted, n.e.c. in chapter 61. 중분류: Garments; of man-made fibres, knitted or crocheted, n.e.c. in chapter 61."
1108200000,1108200000,(기타 제분 생산품),Inulin,이눌린(inulin),1108200000,이눌린(inulin),(기타 제분 생산품). 대분류: Starches; inulin. 중분류: Inulin.
2008800000,2008800000,(과실류 가공품),Strawberries,초본류 딸기,2008800000,초본류 딸기,"(과실류 가공품). 대분류: Fruit, nuts and other edible parts of plants; prepared or preserved in ways n.e.c., whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included. 중분류: Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit."
2917132000,2917132000,(유기화합물),"Sebacic acid, its salts and esters","세바스산, 그 염과 에스테르",2917132000,"세바스산, 그 염과 에스테르","(유기화합물). 대분류: Acids; polycarboxylic acids, their anhydrides, halides, peroxides and peroxy-acids; their halogenated, sulphonated, nitrated or nitrosated derivatives. 중분류: Acids; acyclic polycarboxylic acids; azelaic acid, sebacic acid, their salts and esters."
7019710000,7019710000,(유리 및 유리제품),Veils (thin sheets),베일(얇은 시트),7019710000,베일(얇은 시트),"(유리 및 유리제품). 대분류: Glass fibres (including glass wool) and articles thereof (e.g. yarn, rovings, woven fabrics). 중분류: Glass fibres; chemically bonded fabrics."
6112310000,6112310000,(편물제 의류),Of synthetic fibres,합성섬유로 만든 것,6112310000,합성섬유로 만든 것,"(편물제 의류). 대분류: Track suits, ski suits and swimwear; knitted or crocheted. 중분류: Swimwear; men's or boys', of synthetic fibres, knitted or crocheted."
2006003000,2006003000,(채소류가공품),Ginger,생강,2006003000,생강,"(채소류가공품). 대분류: Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised). 중분류: Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)."
5301210000,5301210000,(마),Broken or scutched,줄기를 으깨거나(broken) 두드린(scutched) 것,5301210000,줄기를 으깨거나(broken) 두드린(scutched) 것,"(마). 대분류: Flax, raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock). 중분류: Flax; broken or scutched, but not spun."
4408909195,4408909195,(단판),Oak,참나무,4408909195,참나무,"(단판). 대분류: Sheets for veneering (including those obtained by slicing laminated wood), for plywood or for similar laminated wood and other wood, sawn lengthwise, sliced or peeled, planed or not, sanded, spliced or end-jointed, of a thickness not exceeding 6 mm. 중분류: Wood; n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, not exceeding 6mm in thickness."
2940001010,2940001010,(유기화합물),Galactose,갈락토오스,2940001010,갈락토오스,"(유기화합물). 대분류: Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39. 중분류: Sugars, chemically pure, other than sucrose, lactose, maltose, glucose and fructose; sugar ethers, sugar acetals and sugar esters, and their salts, other than the products of heading 29.37, 29.38, or 29.39."
8425410000,8425410000,(운반하역기계),Built-in jacking systems of a type used in garages,차고용 고정식 재킹시스템(jacking system),8425410000,차고용 고정식 재킹시스템(jacking system),"(운반하역기계). 대분류: Pulley tackle and hoists other than skip hoists; winches and capstans; jacks. 중분류: Jacks; built-in jacking systems of a type used in garages, for raising vehicles."
3812101000,3812101000,(기타 정밀화학제품),Based on diphenylguanidine,디페닐구아니딘을 기본 재료로 한 것,3812101000,디페닐구아니딘을 기본 재료로 한 것,"(기타 정밀화학제품). 대분류: Prepared rubber accelerators; compound plasticisers for rubber or plastics, n.e.c. or included; anti-oxidising preparations and other compound stabilisers for rubber or plastics. 중분류: Rubber accelerators; prepared."
2918152000,2918152000,(유기화합물),Esters of citric acid,시트르산의 에스테르,2918152000,시트르산의 에스테르,"(유기화합물). 대분류: Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives. 중분류: Acids; carboxylic acids, (with alcohol function but without other oxygen function), salts and esters of citric acid."
6702100000,6702100000,(기타 내구소비재),Of plastics,플라스틱으로 만든 것,6702100000,플라스틱으로 만든 것,"(기타 내구소비재). 대분류: Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit. 중분류: Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit, of plastics."
2832200000,2832200000,(무기화합물),Other sulphites,그 밖의 아황산염,2832200000,그 밖의 아황산염,(무기화합물). 대분류: Sulphites; thiosulphates. 중분류: Sulphites; other than of sodium.
7608100000,7608100000,(알루미늄),"Of aluminium, not alloyed",합금하지 않은 알루미늄으로 만든 것,7608100000,합금하지 않은 알루미늄으로 만든 것,"(알루미늄). 대분류: Aluminium; tubes and pipes. 중분류: Aluminium; tubes and pipes, not alloyed."
8483409040,8483409040,(기타 기계요소),Roller screws,롤러 스크루,8483409040,롤러 스크루,"(기타 기계요소). 대분류: Transmission shafts (including cam and crank) and cranks; bearing housings and plain shaft bearings; gears and gearing; ball or roller screws; gear boxes and other speed changers; flywheels and pulleys; clutches and shaft couplings. 중분류: Gears and gearing; (not toothed wheels, chain sprockets and other transmission elements presented separately); ball or roller screws; gear boxes and other speed changers, including torque converters."
8601200000,8601200000,(철도차량),Powered by electric accumulators,축전지로 주행하는 것,8601200000,축전지로 주행하는 것,(철도차량). 대분류: Rail locomotives; powered from an external source of electricity or by electric accumulators. 중분류: Rail locomotives; powered by electric accumulators.
8528712020,8528712020,(방송기기),With a bilateral-communication function,쌍방향 커뮤니케이션 기능을 갖춘 것,8528712020,쌍방향 커뮤니케이션 기능을 갖춘 것,"(방송기기). 대분류: Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus. 중분류: Reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or reproducing apparatus; not designed to incorporate a video display or screen."
8212900000,8212900000,(가사용구),Other parts,그 밖의 부분품,8212900000,그 밖의 부분품,(가사용구). 대분류: Razors and razor blades; (including razor blade blanks in strips). 중분류: Razors; parts n.e.c. in heading no. 8212.
