HS10,HS부호,성질통합분류코드명,영문품목명,한글품목명,HS10_int,사용자_상품명,사용자_상품설명
1509400000,1509400000,(기타 식물성 유지),Other virgin olive oils,그 밖의 버진 올리브유,1509400000,그 밖의 버진 올리브유,"(기타 식물성 유지) 대분류: Olive oil and its fractions; whether or not refined, but not chemically modified, 중분류: Vegetable oils; olive oil and its fractions, virgin olive oils n.e.c. in heading 1509, whether or not refined, but not chemically modified"
8486302060,8486302060,(디스플레이패널제조용장비),Apparatus for stripping or cleaning,스트리핑하거나 세척하는 기기,8486302060,스트리핑하거나 세척하는 기기,"(디스플레이패널제조용장비) 대분류: Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays; machines & apparatus specified in note 11 (C) to this Chapter, 중분류: Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays"
4802619010,4802619010,(기타 종이제품),"Multi-ply paper and paperboard, bleached each layer",여러 층의 종이와 판지로서 각 층을 표백한 것,4802619010,여러 층의 종이와 판지로서 각 층을 표백한 것,"(기타 종이제품) 대분류: Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4801 or 4803; hand-made paper and paperboard, 중분류: Uncoated paper and paperboard (not 4801 or 4803); over 10% by weight of mechanical or chemi-mechanical processed fibre, in rolls"
0303452000,0303452000,(참치(냉동)),Pacific bluefin tunas (Thunnus orientalis),태평양 참다랑어[터너스 오리엔탈리스(Thunnus orientalis)],0303452000,태평양 참다랑어[터너스 오리엔탈리스(Thunnus orientalis)],"(참치(냉동)) 대분류: Fish; frozen, excluding fish fillets and other fish meat of heading 0304, 중분류: Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99"
6903105000,6903105000,(도자제품),Nozzles,노즐,6903105000,노즐,"(도자제품) 대분류: Ceramic goods; (e.g. retorts, crucibles, muffles, nozzles, plugs, supports cupels, tubes, pipes, sheaths, rods and slide gates) excluding those of siliceous fossil meals or of similar siliceous earths, 중분류: Refractory ceramic goods; containing, by weight, more than 50% of free carbon, excluding those of siliceous fossil meals or similar earths"
4017001000,4017001000,(원료용 고무제품),"Hard rubber, excluding waste and scrap",경질고무(웨이스트와 스크랩을 제외한다),4017001000,경질고무(웨이스트와 스크랩을 제외한다),"(원료용 고무제품) 대분류: Hard rubber (e.g. ebonite) in all forms, including waste and scrap; articles of hard rubber, 중분류: Rubber; ebonite and other hard rubbers in all forms, including waste and scrap, and articles of hard rubber"
7218912000,7218912000,(철강 반제품),Sheet bars,시트바(sheet bar),7218912000,시트바(sheet bar),"(철강 반제품) 대분류: Stainless steel in ingots or other primary forms; semi-finished products of stainless steel, 중분류: Steel, stainless; semi-finished products, of rectangular (other than square) cross-section"
7212309010,7212309010,(철강 판재),Of a tensile strength of 340MPa or more,인장강도가 340메가파스칼 이상인 것,7212309010,인장강도가 340메가파스칼 이상인 것,"(철강 판재) 대분류: Iron or non-alloy steel; flat-rolled products, width less than 600mm, clad, plated or coated, 중분류: Iron or non-alloy steel; flat-rolled, width less than 600mm, plated or coated with zinc (not electrolytically)"
2710995000,2710995000,(윤활유),"Of raw oils, lubricating oil (other than extender oil) and lubricating base oil",조유(粗油)ㆍ윤활유[신전유(extender oil)는 제외한다]ㆍ윤활유 기유(基油)의 것,2710995000,조유(粗油)ㆍ윤활유[신전유(extender oil)는 제외한다]ㆍ윤활유 기유(基油)의 것,"(윤활유) 대분류: Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents of the preparations; waste oils, 중분류: Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)"
3921194020,3921194020,(필름류),Of polyethylene terephthalate,폴리에틸렌테레프탈레이트로 만든 것,3921194020,폴리에틸렌테레프탈레이트로 만든 것,"(필름류) 대분류: Plastic plates, sheets, film, foil and strip n.e.c. in chapter 39, 중분류: Plastics; plates, sheets, film, foil and strip, of plastics n.e.c. in heading no. 3921, cellular"
2908110000,2908110000,(유기화합물),Pentachlorophenol (ISO),펜타클로로페놀(ISO),2908110000,펜타클로로페놀(ISO),"(유기화합물) 대분류: Phenols or phenol-alcohols; halogenated, sulphonated, nitrated or nitrosated derivatives, 중분류: Phenol or phenol-alcohol derivatives containing only halogen substituents and their salts; pentachlorophenol (ISO)"
5205241000,5205241000,(면사),Unbleached or not mercerized,표백하지 않거나 머서(mercer)처리하지 않은 것,5205241000,표백하지 않거나 머서(mercer)처리하지 않은 것,"(면사) 대분류: Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale, 중분류: Cotton yarn; (not sewing thread), single, of combed fibres, 85% or more by weight of cotton, less than 192.31 but not less than 125 decitex (exceeding 52 but not exceeding 80 metric number), not for retail sale"
4706100000,4706100000,(펄프),Cotton linters pulp,면 린터 펄프(cotton linters pulp),4706100000,면 린터 펄프(cotton linters pulp),"(펄프) 대분류: Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material, 중분류: Pulp; cotton linters pulp"
9011802000,9011802000,(기타 사진 및 광학기기),Metallurgical microscopes,금속 현미경,9011802000,금속 현미경,"(기타 사진 및 광학기기) 대분류: Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection, 중분류: Microscopes, compound optical; (other than stereoscopic and microscopes for photomicrography, cinephotomicrography or microprojection)"
0303660000,0303660000,(대구(냉동)),"Hake (Merluccius spp., Urophycis spp.)",민대구[메루키우스(Merluccius)속ㆍ유르피키스(Urophycis)속],0303660000,민대구[메루키우스(Merluccius)속ㆍ유르피키스(Urophycis)속],"(대구(냉동)) 대분류: Fish; frozen, excluding fish fillets and other fish meat of heading 0304, 중분류: Fish; frozen, hake (Merluccius spp., Urophycis spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99"
3805101000,3805101000,(기타 화학공업제품),Gum spirits of turpentine,검테레빈유,3805101000,검테레빈유,"(기타 화학공업제품) 대분류: Gum, wood or sulphate turpentine, other terpenic oils; crude dipentene; sulphite turpentine, other crude para-cymene; pine oil containing alpha-terpineol as the main constituent, 중분류: Terpenic oils; gum, wood or sulphate turpentine oils"
4202991000,4202991000,(기타 가방),Of paper board,판지로 만든 것,4202991000,판지로 만든 것,"(기타 가방) 대분류: Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered by leather, composition leather, plastic sheeting, textile materials, vulcanised fibre, paperboard, 중분류: Cases and containers; n.e.c. in heading 4202, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper"
7419801010,7419801010,(기타 기계요소),Cloth,클로스(cloth),7419801010,클로스(cloth),"(기타 기계요소) 대분류: Copper; articles thereof n.e.c. in chapter 74, 중분류: Copper; articles thereof n.e.c. in chapter 74"
6914901000,6914901000,(도자제품),Flower-pots,화분,6914901000,화분,"(도자제품) 대분류: Ceramic articles; n.e.c. in chapter 69, 중분류: Ceramic articles n.e.c. in chapter 69; other than of porcelain or china"
